id,genres,title,overview,keywords,popularity,cast,crew,production_companies,runtime,release_year
13121,"['Comedy', 'Horror']",Teeth,"Dawn is an active member of her high-school chastity club but, when she meets Tobey, nature takes its course, and the pair answer the call. They suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn.",[],7.359286,"Jess Weixler (Dawn O'Keefe), John Hensley (Brad), Josh Pais (Dr. Godfrey), Hale Appleman (Tobey), Lenny Von Dohlen (Bill)",Mitchell Lichtenstein,Teeth,94.0,2007
24746,"['Action', 'Adventure', 'Science Fiction']",Six-String Samurai,"In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along.",['independent film'],1.892183,"Jeffrey Falcon (Buddy), Justin McGuire (The Kid), Kim De Angelo (Mother), Stephane Gauger (Death), Clifford Hugo (Psycho)",Lance Mungia,HSX Films,91.0,1998
325140,[],Hum To Mohabbat Karega,"Raju, a waiter, is in love with the famous TV reporter Greeta Kapoor. After a man is murdered, Kapoor shows up at Raju's door to ask him some questions - it turns out that Raju served the dead man his last supper, and the authorities hope that he might be able to help them. Raju lies and says that he was an eye witness, in order to spend more time with Kapoor. He gives the police a false description of the killer, but it matches his best friend Kutti, so soon Kutti is wanted by the police, and the Mafia, who is responsible for the killing, is after Raju.",[],0.001186,,,,0.0,2000
12109,"['Drama', 'Comedy', 'Music']",It's All Gone Pete Tong,"Its All Gone Pete Tong is a comedy following the tragic life of legendary Frankie Wilde. The story takes us through Frankie's life from one of the best DJ's alive, through subsequent battle with a hearing disorder, culminating in his mysterious disappearance from the scene.","['disc jockey', 'loss of family', 'cocaine', 'comeback', 'recording studio', 'british', 'ibiza', 'based on true story', 'disabled']",3.911445,"Paul Kaye (Frankie Wilde), Kate Magowan (Sonja), Neil Maskell (Jack Stoddart), Beatriz Batarda (Penelope), Pete Tong (Himself)",Michael Dowse,,90.0,2004
27023,['Comedy'],Saint John of Las Vegas,An ex-gambler is lured back into the game by a veteran insurance-fraud investigator.,"['independent film', 'aftercreditsstinger']",2.559806,"Steve Buscemi (John), Romany Malco (Virgil), Tim Blake Nelson (Ned), Sarah Silverman (Jill), John Cho (Smitty)",Hue Rhodes,,84.0,2009
22913,"['Comedy', 'Drama', 'Romance']",24 7: Twenty Four Seven,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.","['transporter', 'sport', 'friends', 'nottingham']",0.744406,"Bob Hoskins (Alan Darcy), Danny Nussbaum (Tim), Bruce Jones (Tim's Dad (Geoff)), Annette Badland (Tim's Mother (Pat)), Frank Harper (Ronnie Marsh)",Shane Meadows,Scala Films,96.0,1997
273899,['Drama'],Stonewall,"""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement.",['stonewall riot'],5.16023,"Jeremy Irvine (Danny), Jonny Beauchamp (Ray / Ramona), Jonathan Rhys Meyers (Trevor), Ron Perlman (Ed Murphy), Caleb Landry Jones (Orphan Annie)",Roland Emmerich,"Centropolis Entertainment, Mel's Cite du Cinema",129.0,2015
20653,"['Animation', 'Family', 'Foreign']",Roadside Romeo,"This is the story of Romeo. A dude who was living the life. He had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. Until one day, the family he was the favourite pet of, decided to move and left him back, abandoned on the mean streets of Mumbai. Romeo is now faced with situations he has never been in before. He encounters four strays, who scare the daylights out of him. But soon, he smooth talks his way into their hearts and he makes friends. Then, Romeo finds love! He encounters the beautiful, ravishing Laila, the most beautiful girl he has ever seen - and he loses his heart to her at first sight. Finally, he encounters a villain! The dreaded Don of the area - Charlie Anna. The Don who everyone is scared of. So hop on to the adventure as Romeo, wins friendship, love and a new life - in spite of Charlie Anna and his gang!",[],0.253595,"Saif Ali Khan (Romeo), Kareena Kapoor (Laila), Javed Jaffrey (Charlie Anna), Tanaaz Currim Irani (Mini), Vrajesh Hirjee (Guru)",,"Walt Disney Pictures, Yash Raj Films, Walt Disney Studios Motion Pictures",93.0,2008
67373,"['Drama', 'Action', 'Thriller']",This Thing of Ours,"Using the Internet and global satellites, a group of gangsters pull off the biggest bank heist in the Mafia's history.",['heist mafia internet'],0.046868,"James Caan (), James Caan (Jimmy), Frank Vincent (Danny Santini), Vincent Pastore (Skippy), Louis Vanaria (Austin Palermo)",Danny Provenzano,,100.0,2005
171759,"['Adventure', 'Family']",The Lost Medallion: The Adventures of Billy Stone,A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time.,[],2.952932,"William Brent (Billy Stone), Sammi Hanratty (Allie), James Hong (Faleaka), Alex Kendrick (Daniel), Mark Dacascos (Cobra)",Bill Muir,Kaos Entertainment,97.0,2013
206296,"['Comedy', 'Drama', 'Music', 'Romance']",The Last Five Years,"In New York, a struggling actress and a successful writer sing about their failed marriage from two perspectives.","['wife', 'musical', 'marriage', 'divorce']",5.563068,"Anna Kendrick (Cathy Hiatt), Jeremy Jordan (Jamie Wellerstein), Natalie Knepp (Alise Michaels), Bettina Bresnan (Heather Greenblatt), Marceline Hugot (Linda Whitfield)",Richard LaGravenese,"Lucky Monkey Pictures, Sh-K-Boom Records, Grand Peaks Entertainment",94.0,2014
35219,"['Comedy', 'Drama', 'Mystery', 'Thriller']",The Missing Person,"Private detective John Rosow is hired to tail a man on a train from Chicago to Los Angeles. Rosow gradually uncovers the man's identity as a missing person; one of the thousands presumed dead after the 9/11 terrorist attacks on the World Trade Center. Persuaded by a large reward, Rosow is charged with bringing the missing person back to his wife in New York City.","['detective', 'independent film', 'train', 'alcoholic', 'missing person']",1.161034,"Michael Shannon (John Rosow), Amy Ryan (Miss Charley), Frank Wood (Harold Fullmer), Linda Emond (Megan Fullmer), John Ventimiglia (Hero Furillo)",Noah Buschel,"Strand Releasing, The 7th Floor, Apropos Films",95.0,2009
28260,"['Comedy', 'Science Fiction', 'Romance', 'Horror']",Return of the Living Dead 3,"Colonel Reynolds and his group of government scientists continue their work on re-animating the dead for military use. His son Curt uses a stolen security pass to sneak in with his thrill-seeking girlfriend Julie, with shocking, deadly results!","['gang', 'zombie']",7.502934,"Melinda Clarke (Julie Walker), J. Trevor Edmond (Curt Reynolds), Kent McCord (Col. John Reynolds), Sarah Douglas (Lt. Col. Sinclair), James T. Callahan (Col. Peck)",Brian Yuzna,Ozla Productions,97.0,1993
7515,"['Drama', 'Action', 'Romance']",London,London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.,"['new york', 'celebration']",5.350423,"Chris Evans (Syd), Jessica Biel (London), Joy Bryant (Mallory), Jason Statham (Bateman), Kelli Garner (Maya)",Hunter Richards,"Destination Films, Silver Nitrate Films, National Film and Television School (NFTS)",92.0,2005
13075,['Drama'],Sherrybaby,"After serving time in prison, former drug addict Sherry Swanson returns home to reclaim her young daughter from family members who have been raising the child. Sherry's family, especially her sister-in-law, doubt Sherry's ability to be a good mother, and Sherry finds her resolve to stay clean slowly weakening.","['independent film', 'mother daughter relationship', 'woman director']",4.261509,"Maggie Gyllenhaal (Sherry Swanson), Michelle Hurst (Dorothy Washington), Sandra Rodríguez (Desi), Danny Trejo (Dean Walker), Brad William Henke (Bobby Swanson)",Laurie Collyer,Red Envelope Entertainment,96.0,2006
335866,"['Horror', 'Science Fiction']",Circle,Could you trust a jury of your peers with your life? The contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller.,"['survival', 'execution', 'stranger', 'no memory']",6.752141,"Julie Benz (The Wife), Carter Jenkins (The College Guy), Cesar Garcia (The Tattooed Man), Mercy Malick (The Lesbian), Lisa Pelikan (The Cancer Survivor)","Aaron Hann, Mario Miscione","Votiv Films, Taggart Productions",87.0,2015
13510,"['Horror', 'Thriller']",Eden Lake,"Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.","['beach', 'wife husband relationship', 'lake', 'camping', 'rottweiler', 'sadism', 'forest', 'revenge', 'survival', 'fear', 'violence', 'couple', 'gang violence', 'teenage killer']",20.362373,"Kelly Reilly (Jenny), Michael Fassbender (Steve), Tara Ellis (Abi), Jack O'Connell (Brett), Finn Atkins (Paige)",James Watkins,"Aramid Entertainment Fund, Rollercoaster Films",91.0,2008
215881,['Thriller'],Plush,"A young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her.",['woman director'],5.099368,"Emily Browning (Hayley), Xavier Samuel (Enzo), Cam Gigandet (Carter), Dawn Olivieri (Annie), Frances Fisher (Camila)",Catherine Hardwicke,"Blumhouse Productions, IM Global Octane, Reliance",98.0,2013
18238,"['Horror', 'Comedy']",Lesbian Vampire Killers,"With their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.","['female nudity', 'horror', 'dark comedy', 'female homosexuality', 'female vampire']",6.632891,"James Corden (Fletch), Mathew Horne (Jimmy), Paul McGann (Vicar), MyAnna Buring (Lotte), Vera Filatova (Eva)",Phil Claydon,AV Pictures,86.0,2009
22600,"['Drama', 'Action', 'Crime', 'Foreign']",Gangster's Paradise: Jerusalema,"This South African movie tracks the rise of a once-petty criminal to the heights of the criminal underworld. After cutting his teeth on hijacking, before moving onto bigger game, an ambitious man hits a setback when most of his gang are shot.","['hearing', 'gang of thieves', 'organized crime']",1.717376,"Daniel Buckland (Josh Freidlander), Robert Hobbs (Inspector Blakkie Swart), Rapulana Seiphemo (Lucky Kunene), Jeffrey Zekele (Nazareth), Ronnie Nyakale (Zakes Mbolelo)",Ralph Ziman,Muti Films,120.0,2008
12612,"['Thriller', 'Drama', 'Crime']",Freeze Frame,"Sean Veil is an ultra paranoid murder suspect who takes to filming himself round the clock to provide an alibi, just in case he's ever accused of another crime. Problems arise however when the police do come calling and the one tape that can prove his innocence has mysteriously disappeared.","['loss of family', 'camcorder', 'alibi', 'suspect', 'murder']",4.922397,"Lee Evans (Sean Veil), Sean McGinley (Detective Louis Emeric), Ian McNeice (Forensic Profiler Saul Seger), Colin Salmon (Detective Mountjoy)",John Simpson,,99.0,2004
50698,"['Thriller', 'Horror']",Grave Encounters,A crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. They search for evidence of paranormal activity as they shoot what ends up becoming their final episode.,"['camcorder', 'reality', 'insane asylum', 'paranormal', 'haunting', 'psychiatric hospital', 'ghost hunting', 'paranormal investigation', 'labyrinth', 'mental asylum', 'found footage']",13.222268,"Sean Rogerson (Lance), Juan Riedinger (Matt), Ashleigh Gryzko (Sasha), Mackenzie Gray (Houston Gray), Arthur Corber (Dott. Friedkin)","Colin Minihan, Stuart Ortiz","Darclight, Twin Engine Films, Digital Interference Productions",92.0,2011
115210,['Horror'],Stitches,"The clumsy and unfunny clown Richard ""Stitches"" Grindle entertains at the 10th birthday party of little Tom, but the boy and his friends play a prank with Stitches, tying his shoelaces. Stitches slips, falls and dies. Six years later, Tom gives a birthday party for his friends at home, but Stitches revives to haunt the teenagers and revenge his death.","['slapstick', 'teen angst', 'slaughter', 'dark comedy', 'supernatural being', 'killer clown', 'revenge killing']",7.447714,"Ross Noble (Stitches), Tommy Knight (Tom), Gemma-Leah Devereux (Kate), John McDonnell (The Motley)",Conor McMahon,"Bórd Scannán na hÉireann, Irish Film Board, Fantastic Films",86.0,2012
34335,"['Crime', 'Drama', 'Horror', 'Thriller']",Nine Dead,Communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. Who of the nine lives and who dies?,"['kidnapping', 'murder', 'suspense']",9.68793,"Melissa Joan Hart (Kelley), John Terry (Shooter), Chip Bent (Sully), Lawrence Turner (Coogan), Edrick Browne (Leon)",Chris Shadley,Hartbreak Films,98.0,2010
11302,['Comedy'],Bananas,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.","['revolution', 'political activism', 'loser']",5.941852,"Woody Allen (Fielding Mellish), Louise Lasser (Nancy), Carlos Montalbán (General Emilio M. Vargas), Nati Abascal (Yolanda), Jacobo Morales (Esposito)",Woody Allen,"United Artists, Jack Rollins & Charles H. Joffe Productions",82.0,1971
119458,['Thriller'],Supercapitalist,A maverick New York hedge fund trader with uncanny analytic abilities moves to Hong Kong and orchestrates a mega-deal that swiftly escalates beyond his control.,[],0.174311,"Linus Roache (Mark Patterson), Derek Ting (Conner Lee), Richard Ng (Donald Chang), Michael Park (Morris Brown), Kathy Uyen (Natalie Wang)",Simon Yin,,103.0,2012
20406,"['Action', 'Adventure', 'Drama']",Rockaway,"Trane is a decorated war hero just shipped home to the States from Afghanistan after the brutal murder of his wife and child back in Rockaway, Queens. Upon his return, Trane encounters his old friend Dave, who describes the new forces of crime and prostitution that have moved into their neighborhood and caused the destruction of his family.",[],0.361554,"Nicholas Gonzalez (Trane), Mario Cimarro (Juju), Oleg Taktarov (Ivan), Vitali Baganov (Sergei), Ricardo Chavira (Dave)","Jeff Crook, Josh Crook","Rockaway the Movie, Off Hollywood Pictures, Panamax Films",76.0,2007
3766,"['Crime', 'Drama', 'Mystery']",The Lady from Shanghai,A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,"['new york', 'san francisco', 'aquarium', 'shanghai', 'yacht', 'romantic rivalry', 'insurance fraud', 'court', 'blonde', 'suspense', 'classic noir', 'film noir']",8.055084,"Rita Hayworth (Elsa Bannister), Orson Welles (Michael O'Hara), Everett Sloane (Arthur Bannister), Glenn Anders (George Grisby), Ted de Corsia (Sidney Broome)",Orson Welles,"Columbia Pictures Corporation, Mercury Productions",87.0,1947
18616,"['Horror', 'Thriller']",No Man's Land: The Rise of Reeker,"A sheriff and his son who are tracking down a group of bank robbers on their way to Mexico, only to discover that they are being stalked by a far more deadly enemy — The Reeker.","['sheriff', 'robber', 'burned alive', 'gore', 'serial killer', 'grim reaper', 'desert', 'held at gunpoint', 'death', 'taser', 'hit by a car', 'exploding gasoline station', 'flashback']",4.346271,"Stephen Martines (Alex), Valerie Cruz (Allison), Mircea Monroe (Maya), Desmond Askew (Binky), Michael Robert Brandon (The Salesman)",Dave Payne,"Institution, The",88.0,2008
18808,"['Action', 'Adventure', 'Drama']",Highway,"Jack is caught with the wife of his employer, a Vegas thug. The thug sends goons after Jack, who convinces his best friend, Pilot, to flee with him. Pilot insists that they head for Seattle, but doesn't tell Jack why. The goons learn from Pilot's drug source where the youths are headed, and they follow, hell bent on breaking Jack's feet. On the road, Jack and Pilot give a ride to Cassie, a distressed young woman. She and Jack hit it off. They pick up an aging stoner headed to Seattle for Kurt Cobain's memorial, and they help a circus sideshow family. Why is Pilot so set on Seattle, will the goons catch Jack, and is there any way the friends' competing needs can be resolved?",['road movie'],3.419685,"Jake Gyllenhaal (Pilot Kelson), Selma Blair (Cassie), Jared Leto (Jack Hayes), John C. McGinley (Johnny the Fox), Jeremy Piven (Scawldy)",James Cox,Alex Entertainment Inc.,97.0,2002
95755,"['Comedy', 'Crime']",Small Apartments,"When a clumsy deadbeat accidentally kills his landlord, he must do everything in his power to hide the body, only to find that the distractions of lust, the death of his beloved brother, and a crew of misfit characters force him on a journey where a fortune awaits him.",[],5.100741,"Matt Lucas (Franklin Franklin), Juno Temple (Simone), James Caan (Mr. Allspice), Dolph Lundgren (Dr. Sage Mennox), Billy Crystal (Burt Walnut)",Jonas Åkerlund,"Deviant Films, Morocco Junction Pictures, 1812 Productions",96.0,2012
198062,['Comedy'],Coffee Town,Three thirty-something friends band together when their carefree existence is threatened.,"['coffee shop', 'slacker', 'thirty something', 'carefree']",2.253589,"Glenn Howerton (Will), Steve Little (Chad), Ben Schwartz (Gino), Adrianne Palicki (Becca), Josh Groban (Sam)",Brad Copeland,,87.0,2013
188652,"['Comedy', 'Fantasy', 'Music']",The Ghastly Love of Johnny X,"A truly mad concoction, blending 1950s juvenile delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everything in just the right combination to create an engaging big screen spectacle! This curious and curiously entertaining story involves one Jonathan Xavier and his devoted misfit gang who, incidentally, have been exiled to Earth from the far reaches of outer space. Johnny's former girlfriend Bliss has left him and stolen his Resurrection Suit, a cosmic, mind-bending uniform that gives the owner power over others. Along the way, there will be several highly stylized musical numbers, lots of genuinely humorous dialogue, and a wacky plot-twist or two, all beautifully captured on the very last of Kodak's black-and-white Plus-X film stock.",[],0.209475,"Will Keenan (Johnny X), Creed Bratton (Mickey O'Flynn), De Anna Joy Brooks (Bliss), Reggie Bannister (King Clayton), Jed Rowen (Sluggo)",Paul Bunnell,,106.0,2013
174311,"['Comedy', 'Drama']",All Is Bright,"Two French Canadian ne’er-do-wells travel to New York City with a scheme to a get rich quick selling Christmas trees. Easygoing charmer Rene (Paul Rudd) clashes with misanthropic ex-con Dennis (Paul Giamatti), whose wife Rene just stole. Still, this odd couple must make an honest go of it in this fresh buddy comedy co-starring Sally Hawkins, by the director of the indie breakout hit Junebug.","['christmas tree', 'salesman', 'french canadian']",3.613577,"Paul Rudd (Rene), Paul Giamatti (Dennis), Sally Hawkins (Olga), Peter Hermann (Tremblay), Michael Drayer (Bobby)",Phil Morrison,"Sidney Kimmel Entertainment, Touchy Feely Films, GreenStreet Films",107.0,2013
12602,"['Mystery', 'Horror', 'History']",The Torture Chamber of Dr. Sadism,"In the Olden Tymes, Count Regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. Thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life.","['snake', 'cut-off arm', 'pit', 'revitalization', 'descendant', 'count', 'surrealism']",1.296784,"Lex Barker (Roger Mont Elise), Christopher Lee (Count Frederic Regula), Karin Dor (Baroness Lilian von Brabant), Carl Lange (Anathol), Christiane Rücker (Babette)",Harald Reinl,Constantin Film Produktion,85.0,1967
153795,"['Comedy', 'Drama']",Straight A's,"Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.","['brother brother relationship', 'drug addiction', 'sister-in-law']",4.50829,"Anna Paquin (Katherine), Ryan Phillippe (Scott), Luke Wilson (William), Powers Boothe (), Riley Thomas Stewart (Charles)",James Cox,"Nu Image Films, Millennium Films, The Group Films",88.0,2013
17768,"['Comedy', 'Music']",A Funny Thing Happened on the Way to the Forum,A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,"['virgin', 'ancient rome', 'freedom', 'sondheim', 'slave', 'based on stage musical', 'slave owner']",8.902102,"Zero Mostel (Pseudolus), Phil Silvers (Marcus Lycus), Buster Keaton (Erronius), Michael Crawford (Hero), Jack Gilford (Hysterium)",Richard Lester,"United Artists, Melvin Frank Production",99.0,1966
13516,['Documentary'],Slacker Uprising,"Slacker Uprising is a movie of Michael Moore's tour of colleges in swing states during the 2004 election, with a goal to encourage 18–29 year olds to vote, and the response it received. The film is a re-edited version of Captain Mike Across America, which played at the Toronto International Film Festival in 2007. It is one of the first feature length films made by a known director to be released as a free and legal download online. The free download is only available to those residing in the United States and Canada. The film was also made available free for online viewing and download on the Lycos Cinema platform as well as iTunes and blip.tv. It had a one-night-only run at the Michigan Theater, where Michael Moore spoke briefly. The film is available in DVD format. Slacker Uprising features live performances or appearances by Eddie Vedder, Roseanne Barr, Joan Baez, Tom Morello, R.E.M., Steve Earle, and Viggo Mortensen. The original score is by Anti-Flag.",['presidential elections'],1.619635,"Michael Moore (Michael Moore), Eddie Vedder (Himself), Robert Ellis Orrall (Himself), Steve Earle (Himself), Celeste Zappala (Herself)",Michael Moore,,102.0,2007
98549,"['Action', 'Adventure', 'History', 'Western']",The Legend of Hell's Gate: An American Conspiracy,"In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas.",['based on real events'],1.002585,"Eric Balfour (Will Edwards), Lou Taylor Pucci (Kid Called Kelly), Henry Thomas (John St. Helens), James Lafferty (Eigson Howard), Summer Glau (Maggie Moon)",Tanner Beard,"Silver Sail Entertainment, 4Go West Productions, Flatiron Pictures",108.0,2011
312793,"['Science Fiction', 'Comedy']",The Walking Deceased,"THE WALKING DECEASED is the Scary Movie of the zombie genre, ripping on the biggest and best of zombie pop-culture, arguably the most crazed genre in the world. The story follows a group of survivors from all walks of the apocalypse – an idiotic Sheriff with definite coma-induced brain damage, his hardass son and a hobo with only a crossbow to stave off the walking dead, four squabbling friends forced to survive this zombieland together, and a lonely zombie who just needs love to fully regain his warm body – who leave their once-safe mall hideout in search of the rumored Safe Haven Ranch, a refuge untouched by the zombie virus that has ravaged humanity. But despite the comforting name, they discover that this sanctuary may not be as welcoming as advertised.","['spoof', 'zombie']",1.332804,"Tim Ogletree (Green Bay), Troy Ogletree (Chicago), Dave Sheridan (Sheriff Lincoln), Joey Oglesby (Romeo), Sophia Taylor Ali (Brooklyn)",Scott Dow,Splendid Film,90.0,2015
309919,"['Thriller', 'Mystery', 'Horror', 'Drama']",The Curse of Downers Grove,"The town of Downers Grove looks like your average suburban neighborhood -- but Downers Grove has a disturbing secret.... For the past eight years, one senior from every high school graduating class has met a bizarre death right before graduation day. And this year, Chrissie Swanson has a terrible feeling that she is going to be the one to die. Can Chrissie survive the curse of Downers Grove or will she, like those seniors before her, fall prey to the town's deadly secret?","['self-defense', 'car mechanic', 'graduation', 'high school', 'shooting', 'party', 'murder', 'curse', 'blood', 'teenager', 'attempted rape', 'aftercreditsstinger']",2.00163,"Bella Heathcote (Chrissie Swanson), Lucas Till (Bobby), Helen Slater (Diane), Penelope Mitchell (Tracy), Mark L. Young (Ian)",Derick Martini,"Myriad Pictures, AliBella Pictures, Bystander Films",89.0,2015
299553,['Thriller'],Shark Lake,"Meredith Hendricks happens to be the best cop in her quiet town on Lake Tahoe. When a black-market exotic species dealer named Clint is paroled from prison, something he let loose begins to make its presence known. Swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. Meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. Not everyone will make it out alive, but those who do will never forget this summer at Shark Lake.","['lake', 'shark attack']",1.187764,"Dolph Lundgren (Clint Gray), James Chalke (Don Barnes), Sara Malakul Lane (Meredith Hernandez), Michael Aaron Milligan (Peter Mayes), Ibrahim Renno Jr. (Larson)",Jerry Dugan,"FLF Films, Bottom Line Entertainment, Parkside Pictures",92.0,2015
21309,"['Crime', 'Drama']",River's Edge,"A group of high school friends discover that they are in the presence of a killer. One of them, Samson, has murdered his girlfriend Jamie. He brags to his friends about killing her, and when they discover he is telling the truth, their reactions vary.","['sex', 'police', 'friends', 'murder']",6.463806,"Crispin Glover (Layne), Keanu Reeves (Matt), Ione Skye (Clarissa), Daniel Roebuck (Samson 'John' Tollet), Dennis Hopper (Feck)",Tim Hunter,"Hemdale Film, Island",99.0,1986
32235,"['Fantasy', 'Drama', 'Science Fiction']",Northfork,"""We are all angels. It is what we do with our wings that separates us."" In the next two days, the town of Northfork will cease to exist. The year is 1955 and Northfork is literally about to be ""dammed,"" flooded to make way for a new hydroelectric project.",[],1.980265,"James Woods (Walter O'Brien), Nick Nolte (Father Harlan), Claire Forlani (Mrs. Hadfield), Daryl Hannah (Flower Hercules), Douglas Sebern (Mayor)",Michael Polish,,103.0,2003
329540,"['Thriller', 'Action']",The Marine 4: Moving Target,"WWE Superstar Mike ""The Miz"" Mizanin returns as Jake Carter where he is assigned to protect a whistleblower who wishes to expose a corrupt military defence contractor. However, the military hires a heavily armed team of mercenaries to kill her and it's up to Carter to stop them at any cost.",[],3.696123,"Mike Mizanin (Jake Carter), Melissa Roxburgh (Olivia Tanis), Josh Blacker (Andrew Vogel), Matthew MacCaull (Ethan Smith), Paul McGillion (Det. Paul Redman)",William Kaufman,WWE Studios,90.0,2015
26388,"['Drama', 'Thriller', 'Mystery']",Buried,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,"['isolation', 'coffin', 'race against time', 'buried alive', 'survival', 'terrorism', 'danger', 'cell phone', 'desert', 'psychological', 'aftercreditsstinger', 'captivity', 'chases and races', 'mind and soul', 'confined']",32.841229,"Ryan Reynolds (Paul Conroy), José Luis García Pérez (Jabir (voice)), Robert Paterson (Dan Brenner (voice)), Stephen Tobolowsky (Alan Davenport (voice)), Samantha Mathis (Linda Conroy (voice))",Rodrigo Cortés,"Studio 37, Versus Entertainment, The Safran Company",94.0,2010
49020,"['Drama', 'Comedy', 'Romance']",Submarine,"15-year-old deep-thinking Welsh schoolboy, Oliver Tate (Craig Roberts) struggles to initiate and maintain a relationship with Jordana (Yasmin Paige), his devilish, dark-haired classmate at their Swansea high school.  As his parents' marriage begins to fall apart, similar problems arise in his relationship with Jordana.","['beach', 'wales', 'friendship', 'bullying', 'teenage girl', 'loss of virginity']",8.518866,"Craig Roberts (Oliver Tate), Sally Hawkins (Jill Tate), Paddy Considine (Graham Purvis), Noah Taylor (Lloyd Tate), Gemma Chan (Kim-Lin)",Richard Ayoade,"Film4, Film Agency for Wales, Red Hour Films",97.0,2011
159037,"['Documentary', 'Drama', 'History']",The Square,"The Square, a new film by Jehane Noujaim (Control Room; Rafea: Solar Mama), looks at the hard realities faced day-to-day by people working to build Egypt’s new democracy. Catapulting us into the action spread across 2011 and 2012, the film provides a kaleidoscopic, visceral experience of the struggle. Cairo’s Tahrir Square is the heart and soul of the film, which follows several young activists. Armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with Hosni Mubarek’s fall. The life-and-death struggle between the people and the power of the state is still playing out.",['woman director'],4.892203,"Khalid Abdalla (Himself), Dina Abdullah (), Dina Amer (), Magdy Ashour (Himself), Ramy Essam (Himself)",Jehane Noujaim,"Roast Beef Productions, Worldview Entertainment, Noujaim Films",88.0,2013
12838,['Drama'],One to Another,"A story about bunch of people who live in a town in provincial France. At the center of it all is Pierre, a conceited and vain bisexual musician in his late teens who acts as a magnet, to varying degrees, for a whole array of characters - from his sister Lucie, with whom he has a heated incestuous relationship, to a city councilor with whom he participates in gay orgies. When Pierre turns up dead, Lucie investigates the reasons for his demise and charts the network of sadomasochistic relationships that crisscross the town.","['france', 'musician', 'investigation', 'sadomasochism', 'independent film', 'relationship', 'incest', 'bisexual']",4.665026,"Lizzie Brocheré (Lucie), Arthur Dupont (Pierre), Guillaume Baché (Nicolas), Pierre Perrier (Sébastien), Nicolas Nollet (Baptiste)","Jean-Marc Barr, Pascal Arnold","Région Provence Côte d'Azur, La Fabrique de Films, Canal+",95.0,2006
157293,"['Drama', 'Music']",ABCD (Any Body Can Dance),"When a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle.","['underdog', 'competition', 'dance', 'musical', 'drama']",1.294967,"Prabhu Deva (Vishnu), Ganesh Acharya (Gopi), Kay Kay Menon (Jehangir Khan), Lauren Gottlieb (D), Salman Yusuff Khan (Rocky)",Remo D'Souza,UTV Motion Pictures,160.0,2013
